YearsExperience,Salary
1.8,45346.91
6.8,60150.25
7.3,61473.9
12.9,78663.11
13.0,78770.97
4.9,54534.1
2.3,47206.13
8.8,66884.47
3.8,51085.07
1.6,45281.36
6.6,59459.93
11.4,73966.97
13.5,80230.5
3.1,49311.18
9.0,66582.9
6.5,59875.18
4.1,51932.01
8.3,64897.0
14.5,83969.95
4.4,52974.41
13.8,81754.55
2.3,47042.97
9.4,67767.01
11.4,74349.43
6.6,59953.26
6.1,58291.9
14.8,84795.25
12.8,78876.53
8.8,66046.89
10.2,70529.81
12.8,78709.26
12.1,75971.89
1.2,43285.57
11.3,74384.99
1.8,45788.17
9.0,66654.18
11.0,73019.19
4.4,52704.26
4.6,53390.84
5.8,57415.02
14.8,84463.44
4.8,54382.33
5.2,55231.48
12.3,76432.11
9.6,68783.77
5.1,55016.57
3.2,49220.26
6.3,58659.63
4.1,52302.83
4.2,52444.09
11.5,74601.98
14.0,82012.07
14.9,84358.87
12.8,78005.72
1.7,45273.96
6.1,58450.86
4.5,53792.9
4.9,55064.17
4.2,52352.56
10.5,71608.48
5.8,57723.35
12.1,76393.04
6.2,58605.76
3.8,51428.0
2.9,48424.48
12.0,76373.02
9.6,68852.4
9.9,69708.43
10.4,70991.93
12.2,76906.39
4.3,52453.99
4.6,53989.82
11.1,73183.4
12.2,77074.08
8.7,65852.13
10.2,70824.5
8.4,65433.53
7.0,60903.23
13.4,80224.54
4.1,51924.26
13.2,79457.38
6.6,59661.61
7.3,62343.16
2.3,47084.45
9.0,67266.09
1.9,46163.18
4.0,52493.92
8.9,66802.35
4.0,52371.58
8.1,64335.33
10.9,73096.47
5.5,56526.15
1.4,44287.12
12.4,77386.31
4.9,55160.2
5.6,56476.71
2.4,47265.21
4.3,52665.2
9.2,67342.47
12.3,77304.61
14.6,83354.78
11.7,75523.35
14.4,83429.62
10.9,72497.46
3.4,50124.4
2.6,47398.67
8.5,65008.7
7.9,63268.93
8.8,66574.21
1.3,43428.74
7.5,62566.52
2.7,47972.93
4.4,53481.88
2.3,46670.93
14.3,83392.77
5.7,57070.02
5.6,57107.2
2.4,47097.19
8.2,64447.75
10.3,71087.79
10.0,70475.48
10.2,70809.17
6.1,57998.93
10.5,71202.98
13.4,80346.53
12.1,76146.82
5.3,55710.16
6.1,58473.91
11.5,74937.59
1.5,44140.6
12.0,75793.82
11.0,72989.84
11.8,75723.87
9.3,67714.28
11.4,73810.68
9.1,66833.29
7.6,62768.14
11.6,74771.94
6.8,60202.45
4.6,54269.71
10.2,70959.91
1.3,43516.6
1.3,44030.7
4.0,52284.18
12.3,77263.68
3.9,51365.19
9.5,68033.43
5.8,57076.7
2.2,46979.08
4.3,52885.36
8.8,66537.82
3.7,51535.5
12.8,78083.49
9.0,67409.47
11.0,73264.68
11.4,73899.8
8.8,66587.19
5.6,56463.63
9.9,69253.02
3.1,49395.15
11.5,74115.48
4.7,53848.78
7.5,62124.18
12.0,76243.09
10.0,69954.57
2.0,46110.56
3.4,50265.29
10.3,70508.91
4.2,52508.07
14.5,83134.6
10.3,70701.6
2.5,47193.11
7.6,62437.41
12.0,76275.85
8.0,64141.6
13.7,81462.93
6.4,58759.56
7.6,62896.5
6.7,59853.87
4.8,53943.12
5.0,54711.36
10.0,70025.22
5.0,55454.54
7.5,62873.51
12.5,77082.24
13.3,80105.72
1.1,43230.17
6.6,59487.4
14.1,82676.56
6.1,57923.62
9.3,68281.22
14.1,82704.58
12.8,78279.94
1.9,45665.06
4.8,54425.41
10.1,69905.57
2.9,48453.8
12.0,75890.99
2.4,47676.3
6.5,59291.42
5.0,55260.63
9.5,68799.01
12.0,75991.35
9.6,68540.73
4.9,54725.13
1.3,43773.37
14.7,84019.2
1.2,43641.46
2.6,47870.25
3.0,49233.54
6.4,59314.33
3.1,49618.38
13.9,82155.92
1.1,42830.14
12.5,77042.02
4.4,52918.36
1.6,44303.34
1.3,44338.68
13.4,79920.72
10.2,70635.05
5.3,55681.47
11.6,74953.53
2.2,46604.14
1.0,43368.92
11.9,76134.5
5.2,55509.39
14.3,83384.3
8.7,66191.05
5.1,55108.8
13.6,81222.53
10.9,72732.79
12.1,76371.51
4.2,52100.0
14.3,82723.43
13.0,78761.84
12.5,77495.84
5.5,56143.82
3.9,52003.41
12.9,78482.21
7.9,63989.42
14.8,84328.62
9.2,67435.75
12.9,78930.68
4.0,51759.5
13.6,80329.81
3.4,50071.45
2.4,47338.97
12.0,76160.85
10.8,72157.96
14.6,83452.14
9.1,67277.78
6.6,59923.04
4.5,53618.17
9.7,68848.25
8.2,64661.79
6.6,59372.27
5.8,57118.42
10.7,72220.47
14.8,84054.41
14.1,82479.76
8.9,66463.11
12.7,78592.69
6.3,58408.01
11.8,75292.57
1.7,45170.37
8.8,66136.03
13.8,81149.03
10.9,72390.17
5.8,57823.89
8.4,64977.65
9.6,68477.5
4.7,54233.5
2.4,47289.13
1.9,45756.1
10.1,69974.06
15.0,84992.98
14.9,84318.21
8.2,64697.03
14.6,84045.49
9.1,67097.02
2.4,47312.72
10.1,70226.81
14.2,83030.2
6.4,59513.16
7.9,63954.43
1.3,43869.41
4.1,52747.46
9.4,68115.86
9.1,66950.42
14.0,81821.33
13.3,80150.28
6.8,60271.32
9.1,67060.49
4.5,53650.79
7.8,63823.14
4.0,52254.32
11.2,73399.06
6.9,60948.01
13.7,81080.97
3.1,49759.47
8.5,65359.82
2.6,48282.67
12.6,77325.29
3.9,52142.43
1.7,45087.6
13.6,81246.1
12.7,78403.15
1.8,45365.54
14.5,83812.47
7.7,62673.96
12.8,78474.98
5.6,56814.31
12.9,78949.29
14.7,84084.97
2.7,48473.46
1.3,43833.7
6.1,57808.94
6.9,60814.39
4.6,53855.96
3.5,50926.69
13.9,81890.47
12.0,75912.23
5.9,57984.71
5.6,56972.33
10.8,72104.5
8.0,63938.33
11.4,74672.73
11.9,76050.73
6.0,58131.86
13.9,81642.43
11.8,75688.31
9.2,67724.29
4.2,53007.71
4.7,53624.39
5.3,55525.13
4.7,54535.46
14.2,82109.33
5.2,55669.91
11.4,73853.87
8.6,66250.64
9.1,67234.75
11.2,73544.51
2.9,48465.01
11.5,74462.96
8.4,65218.65
11.9,75490.27
4.2,52455.45
2.4,47214.06
3.5,50535.76
2.7,48095.15
2.7,47745.81
9.1,67215.35
7.1,61220.7
11.2,73339.94
11.8,74920.12
14.7,84113.16
11.1,73266.85
10.8,72024.71
13.3,79526.68
9.0,67222.62
13.8,81767.94
4.4,53614.06
14.9,84580.66
5.7,57349.4
8.0,64440.97
2.1,46699.49
1.1,43656.48
14.5,83450.24
6.9,60565.15
1.9,45626.4
2.7,47703.06
12.8,78112.9
15.0,84875.12
12.3,77190.4
12.9,78857.45
12.5,77336.13
9.2,67176.0
6.4,59344.91
8.8,66060.7
14.6,83533.59
3.9,51306.93
4.4,53592.44
6.7,60048.07
13.0,78996.76
5.3,55524.19
12.1,76249.63
5.1,55463.01
5.4,55986.38
2.8,47917.0
12.3,76936.51
8.2,64252.84
5.2,55677.27
9.4,68031.99
4.2,52364.16
6.0,58292.91
2.7,48562.51
6.1,58414.34
2.9,48888.46
3.8,51066.79
10.4,71620.84
14.0,81658.6
14.8,84607.4
2.7,48379.04
13.7,80802.18
5.8,57440.49
14.3,82589.11
14.3,83239.62
2.8,47996.07
12.0,75547.27
13.1,78932.49
9.7,69006.0
3.0,48514.28
5.7,56603.49
10.7,71818.96
7.8,63044.08
1.1,43244.03
2.7,47804.3
14.6,83466.25
14.4,83430.08
9.4,68680.27
8.9,66793.41
12.6,77708.49
6.1,58538.15
13.4,80374.49
4.2,52469.41
13.2,79214.89
4.9,55197.53
12.9,78685.57
7.6,63191.27
6.4,59234.21
10.3,70735.05
7.7,62678.97
10.4,71201.56
9.7,69227.36
11.4,73700.66
6.8,60453.43
3.5,50026.25
2.6,48123.43
12.8,78564.46
2.5,47284.13
9.4,67703.14
12.5,77194.4
1.6,44675.59
11.3,74211.45
4.3,52736.46
7.7,63521.15
8.2,64391.21
10.1,70511.1
4.8,53985.42
13.5,80104.94
13.4,80148.62
4.7,53924.75
12.7,78272.75
5.7,57218.84
7.5,62935.54
11.9,76144.8
2.6,47882.86
8.1,63878.75
13.0,78656.01
3.6,51292.4
10.3,71354.28
6.8,59942.36
3.7,51324.98
13.8,80976.01
9.7,68904.42
11.5,74565.41
7.5,62280.39
12.0,76493.82
12.1,76683.22
14.6,83646.31
6.5,59504.45
8.5,65254.94
7.1,61321.63
5.9,57829.98
14.3,82642.37
12.6,78057.71
11.7,75493.33
5.4,56576.33
6.1,58587.62
13.0,79038.24
3.6,50531.99
1.5,44438.79
8.6,65774.59
10.9,72535.21
7.0,61241.56
10.2,70364.85
9.3,68205.49
7.2,61750.58
6.9,61014.01
14.0,81823.78
13.5,80137.11
2.6,47975.66
12.3,77377.47
10.8,72876.09
13.9,82161.41
12.6,77578.19
13.6,80395.74
5.6,56475.99
8.6,66296.87
7.0,60985.18
11.1,73411.45
6.8,60377.94
14.0,82416.97
14.0,82490.73
9.6,69032.88
3.8,50941.78
9.5,68875.65
5.4,56403.28
6.1,58786.09
1.5,44683.28
5.6,56889.55
1.3,43968.83
8.7,65931.5
10.9,72242.36
8.5,65519.12
7.1,61214.19
12.9,78390.5
2.4,47097.51
3.8,50983.12
9.7,69464.33
4.4,52951.3
8.0,64000.85
6.7,60013.41
8.2,65055.37
1.2,43301.55
3.6,50500.98
2.1,46787.4
3.4,50279.39
3.7,50625.09
5.9,57510.18
14.1,81853.95
7.6,62524.53
14.0,81837.69
2.9,48719.92
8.8,66344.58
5.9,57602.48
7.1,61547.32
14.5,83829.13
14.1,82184.86
1.8,45206.18
6.1,57832.39
14.1,82074.36
3.6,51206.7
4.4,53493.63
11.9,75292.56
7.4,62255.83
10.0,69676.81
2.2,46198.36
7.8,63770.26
11.1,73185.85
2.7,47953.16
7.8,63824.3
1.8,45717.49
9.3,67431.54
3.2,49131.98
8.4,65275.12
2.4,47198.3
4.9,54442.27
7.7,63297.39
4.7,53853.9
1.4,44400.81
11.0,72815.87
7.9,63540.56
5.7,57573.81
5.8,57668.85
14.3,83095.86
11.1,73183.97
7.8,63233.66
6.8,59969.78
4.7,54532.4
9.2,67984.29
7.2,61164.69
14.6,84129.83
12.4,77287.06
11.5,74123.52
12.3,76561.52
14.5,83265.3
3.8,50920.49
11.4,74592.68
9.0,67198.91
7.8,63249.01
12.4,77012.82
2.2,46117.2
14.6,83366.54
10.5,71496.26
3.7,51490.59
3.8,51505.27
2.7,47967.72
3.6,50480.82
6.1,58523.17
10.9,72362.08
6.7,60547.34
2.8,48475.94
1.2,43330.13
5.1,55419.03
12.1,76655.19
10.1,69994.55
11.6,74610.75
5.0,54839.92
12.1,75874.64
12.5,77988.87
4.6,53861.91
2.2,46865.61
10.4,71549.69
14.2,82438.2
10.2,70852.77
10.3,71282.83
5.2,55383.03
10.3,70460.9
11.0,72663.04
3.8,51573.05
6.5,59402.04
5.6,57268.29
6.0,57599.35
5.9,58171.79
13.8,81595.99
3.4,50295.08
7.9,63704.35
7.9,63394.2
3.2,49575.03
2.9,48856.69
9.0,67101.82
12.4,76970.94
1.5,44879.08
2.8,48192.85
5.2,55109.29
3.9,51814.02
6.2,58761.8
3.5,50634.59
7.4,61733.13
12.6,78241.22
10.4,70886.82
6.6,60257.74
12.6,78283.46
10.0,70168.19
8.0,63880.19
10.1,70139.77
10.8,72590.12
3.3,49545.06
10.7,71975.51
14.9,84771.11
6.0,58284.58
2.1,46255.99
7.1,61114.51
7.8,62998.32
1.9,46053.12
7.7,62856.16
8.0,63561.15
8.3,65383.22
3.6,51094.87
2.4,47465.8
8.2,64377.61
10.2,71083.16
3.6,50426.43
4.3,53098.38
13.6,81267.53
13.0,79498.63
11.3,73884.56
12.1,76585.78
5.1,55429.81
4.4,53104.53
4.6,53802.35
11.5,74848.84
5.2,55446.65
1.4,43766.31
3.2,49836.43
1.1,42948.81
1.2,43880.83
5.8,57024.08
7.0,60838.14
11.8,75248.94
2.8,48859.05
7.1,61488.55
12.0,75504.96
8.3,65325.47
9.7,68986.37
8.8,66081.49
13.1,79697.32
7.1,60911.23
6.8,60368.89
12.1,76621.73
7.7,62996.93
1.2,43851.76
4.8,54664.1
8.1,64497.63
15.0,85202.93
11.2,73175.34
2.4,47387.29
13.1,79304.41
14.5,83161.58
11.5,74500.78
8.9,66592.93
7.6,62978.42
4.1,52606.51
12.1,76275.21
6.5,59733.19
9.1,66920.03
7.3,61463.12
9.7,69299.29
12.3,77051.39
4.8,54435.25
1.3,43999.26
6.7,59803.56
9.7,69351.68
9.8,69096.4
1.1,43510.39
11.9,75572.54
5.6,57070.13
7.0,60967.94
7.2,61533.3
11.9,76104.63
11.8,75559.61
4.2,52166.47
5.9,57225.38
13.7,81534.62
4.6,53587.01
13.3,79728.04
12.2,76304.76
1.9,46041.51
8.4,65404.97
5.2,55212.38
5.3,56349.68
11.3,73466.75
8.1,63974.72
8.4,65155.94
4.7,54130.03
6.1,58673.71
11.7,75110.11
10.4,70906.63
13.2,79835.78
1.9,45722.5
2.8,48403.62
14.3,82705.89
3.2,49510.53
13.7,80632.76
5.0,54763.48
4.0,51990.79
7.8,63704.31
6.0,57700.39
6.4,58934.75
9.1,67625.4
9.2,67532.28
9.1,67335.57
10.6,71570.86
1.0,43454.0
13.5,80377.95
12.8,78011.92
10.4,71377.01
4.5,53093.28
14.7,84588.83
1.1,42810.77
12.7,78104.56
5.6,57139.84
8.6,66239.61
6.9,60610.31
10.6,71612.14
11.1,73427.62
1.8,45528.95
5.7,57113.45
9.2,67113.9
12.5,77545.58
8.5,65587.27
9.6,68875.71
2.0,46077.47
14.7,84140.1
7.1,61454.49
3.7,50826.42
1.2,43208.55
13.8,81841.92
6.0,57563.61
2.2,46960.63
5.2,55458.7
7.4,62127.56
12.7,78025.25
11.5,74075.47
8.1,64073.53
1.1,43757.75
11.3,73509.05
8.7,66067.67
5.5,56764.18
10.7,71981.16
8.0,63735.44
10.3,70904.27
7.3,61750.03
9.6,69112.54
2.1,46367.86
12.4,77093.2
8.9,66865.11
9.4,68602.59
1.8,45433.75
11.4,74272.29
3.2,49476.54
2.7,48217.8
3.1,49595.21
10.7,71854.94
10.4,71131.97
14.2,82838.64
12.7,78278.25
9.7,68842.75
13.6,80734.06
9.3,68205.25
5.4,56240.28
6.4,59486.33
9.8,69099.59
4.8,53988.16
2.3,47188.28
2.3,47174.9
3.8,51230.26
12.3,76554.8
12.4,77277.8
7.4,62436.64
2.4,47173.73
5.2,55867.82
6.9,60281.37
10.8,72389.71
6.2,58608.36
5.0,54885.4
4.7,53654.07
5.6,56427.03
8.0,64164.62
4.6,53357.09
11.3,74074.1
4.0,51717.37
9.5,68885.15
5.9,57742.09
11.0,73133.09
8.3,64608.29
12.6,78178.82
5.3,56345.29
8.9,66721.01
3.7,51142.25
8.2,64769.29
12.0,75730.76
12.2,76334.9
7.4,61899.69
12.5,77587.67
7.1,61248.7
7.1,61090.16
1.3,43946.34
14.6,83540.0
3.8,51318.81
12.5,77870.61
8.7,65967.6
6.5,59473.9
9.9,69593.01
5.9,57815.34
13.4,79849.8
13.1,79496.45
5.6,56385.53
10.6,71319.17
2.6,48004.27
4.0,52312.85
4.5,53043.41
12.1,76202.52
14.4,83333.93
9.9,69768.26
3.9,52041.25
14.5,83612.24
6.1,58087.13
12.1,76716.19
14.5,83750.17
12.4,77335.58
10.5,71729.92
1.9,45862.58
5.6,56342.35
11.8,75242.72
10.1,70000.0
1.4,44446.03
3.5,50523.6
2.4,47236.04
14.9,84580.23
4.1,51873.14
11.0,73414.65
1.3,43764.73
13.3,79759.56
13.7,81291.17
2.8,48344.73
14.8,84014.55
4.1,51867.89
3.1,48878.32
3.6,51185.32
12.8,77979.78
10.1,70547.3
14.2,83014.57
6.5,59748.94
8.7,66524.91
8.5,65011.0
8.0,63510.48
11.5,74058.94
12.1,75890.42
5.2,55447.56
4.0,51971.02
14.7,84253.04
10.4,71583.94
11.0,73245.64
11.4,74307.28
12.2,76490.8
7.9,63276.04
5.3,55970.14
6.7,60354.42
3.4,50494.27
8.6,65834.82
10.5,71587.49
2.4,47340.39
5.0,55039.75
13.8,81600.46
8.4,64857.7
14.8,84228.1
5.9,57680.53
8.7,65821.09
11.7,75590.92
8.3,64722.54
9.1,67261.48
3.3,50030.94
7.4,62024.64
12.6,77842.96
3.0,48725.89
4.2,52892.55
9.9,69527.74
2.9,48938.83
6.7,59879.07
12.5,77114.16
14.8,84109.68
9.9,69288.29
9.1,67627.47
14.3,82766.55
1.5,44901.42
5.0,55293.05
14.3,83345.14
6.5,59370.61
12.6,77456.26
3.6,50309.99
5.8,57366.87
13.9,81708.61
2.4,46818.23
14.3,82522.15
5.4,56585.67
6.0,58431.63
2.3,46439.48
11.9,75778.95
4.9,54963.58
3.8,51492.96
10.4,71236.02
9.3,67964.96
6.5,59262.23
13.1,79151.23
14.7,84564.99
1.2,43692.27
5.6,56934.13
4.7,53936.9
8.2,65027.15
2.8,48896.31
12.5,77916.71
14.5,83165.25
5.4,55913.62
6.3,58662.54
14.2,83035.29
14.5,83903.66
11.6,74365.01
8.8,66305.88
1.4,44502.67
14.6,84283.38
8.3,65065.13
4.2,52558.28
11.1,72916.96
14.8,84402.77
8.9,66903.99
6.9,60494.6
3.7,50735.78
11.8,75047.97
6.9,61024.15
5.8,57363.81
2.1,45885.46
12.2,76991.79
10.0,70221.68
2.7,48243.2
2.0,45964.84
10.1,70059.8
4.8,54704.2
8.4,65192.76
5.0,54689.23
7.6,63168.0
2.2,46997.75
12.0,75923.71
12.7,78231.54
3.6,50513.54
7.7,63091.17
6.8,60586.62
6.0,57971.65
2.8,48641.22
14.2,82965.82
2.5,47017.73
3.3,49603.09
3.6,50545.6
13.3,80136.73
1.2,43672.22
3.0,48576.04
11.2,73628.15
7.3,61780.51
9.6,68844.35
1.5,44813.57
7.1,61768.46
3.5,50644.61
14.9,84255.04
10.4,71622.58
4.5,53060.71
4.3,53185.87
14.3,82728.87
11.9,75921.05
6.3,58832.53
10.9,73199.65
7.0,60573.81
2.7,48597.25
2.4,47173.49
13.0,79279.01
11.0,72824.45
11.4,74359.53
2.6,47359.85
4.6,53460.85
13.1,78863.09
11.6,74387.65
6.5,59796.03
11.6,74941.26
5.5,56173.04
13.3,79915.88
7.4,61721.37
5.9,58085.3
14.0,82084.63
11.2,73129.78
12.4,77460.14
6.5,59894.34
9.3,67664.78
12.5,77891.02
3.7,51217.0
2.4,47422.76
8.8,66841.81
10.5,71639.97
3.1,49648.24
13.2,80098.63
13.3,80015.23
5.9,57762.68
7.9,63979.37
2.7,47720.74
5.0,55399.55
8.8,66589.48
3.7,51429.78
6.1,58224.81
4.7,54461.94
3.1,48841.27
5.7,56835.7
9.8,68953.18
7.1,61158.1
14.3,82582.02
7.0,61039.5
4.7,53633.66
8.0,63793.81
6.0,58209.47
13.5,80893.51
3.5,50007.38
10.6,72243.71
3.6,50698.82
9.8,69699.38
14.0,81984.86
1.7,44932.16
6.0,58427.14
2.7,48471.77
11.5,74672.05
8.1,63984.42
4.8,54570.12
1.9,45422.98
2.8,48005.91
6.4,59350.86
10.6,71640.67
12.7,77673.36
13.9,81467.7
11.7,74897.04
11.4,74255.33
9.1,67134.6
8.3,64546.57
10.8,72128.86
10.5,71219.46
10.6,71851.83
14.6,83733.47
12.3,76960.45
13.1,79595.59
10.0,69579.53
7.9,63794.46
8.6,65973.8
1.5,44289.4
11.7,74860.49
12.1,76533.13
4.7,54582.69
6.6,59427.52
10.9,72867.29
9.3,67879.13
13.8,80920.17
10.5,71913.19
11.8,74949.29
5.7,57553.44
10.8,72387.23
14.7,84300.13
9.4,68001.37
4.0,52451.53
3.8,51626.26
2.4,46893.6
1.7,45259.77
12.0,75907.14
4.9,54861.71
4.4,53593.59
10.6,72015.85
8.8,66214.9
6.6,59960.62
11.2,73796.83
3.9,52076.16
4.0,51787.98
4.5,53926.14
11.3,73650.38
12.4,76880.7
4.2,52975.91
11.6,74444.02
12.1,76508.43
8.6,65307.34
7.6,63081.63
12.6,77820.82
6.2,58812.3
9.4,68031.77
8.1,64051.5
13.8,81326.47
3.8,51092.86
12.1,76751.16
11.0,72566.3
1.3,44107.9
7.4,61744.7
1.3,44021.5
5.8,57642.5
1.3,43994.01
3.5,50496.04
8.3,64769.66
5.6,57093.17
10.1,70363.73
13.9,81572.41
5.3,55948.3
4.4,52760.59
1.4,43982.04
2.5,47174.61
4.9,54771.06
7.5,62455.21
12.5,77850.03
3.9,51699.46
14.6,84141.65
4.6,53576.03
12.1,76250.43
13.2,80073.49
13.4,80440.25
6.8,60319.54
10.6,71553.56
2.5,47221.91
13.5,80105.75
10.9,72570.19
5.2,56085.68
2.7,47651.73
12.6,77591.27
1.4,43809.25
14.3,83171.32
5.1,55399.84
14.0,82003.85
10.7,72336.85
8.1,63868.85
12.6,77604.35
13.1,79597.38
4.8,54021.59
8.0,63953.95
1.8,45699.65
13.1,79343.7
10.8,72802.85
14.8,84277.75
11.5,74102.57
14.0,81917.52
7.5,62821.04
14.0,82154.26
9.6,69211.14
2.3,47280.87
10.0,70397.27
12.5,77312.68
6.4,58905.04
4.0,52276.21
11.9,75762.16
2.9,48613.58
5.4,56162.65
11.8,75061.42
12.1,75810.51
7.1,60928.1
12.1,76488.26
9.0,67257.81
10.0,69623.02
7.4,62074.55
2.0,46293.88
7.0,60877.52
4.8,54417.16
13.6,81024.12
2.0,45501.51
2.4,46876.03
9.0,66925.0
11.2,74066.18
3.2,49939.84
4.1,52303.51
6.7,59752.65
3.8,51431.1
11.3,73710.76
3.3,49472.04
12.0,75528.59
7.4,62573.91
7.3,62290.48
6.1,57921.5
6.1,58049.13
2.4,47472.08
1.4,44361.34
1.4,44389.29
4.4,53425.18
10.8,72708.72
14.8,84562.81
7.4,62257.13
4.3,53112.63
9.6,68795.51
3.8,50977.52
3.8,50997.17
14.4,83300.08
5.6,57277.56
2.1,45873.78
11.8,75790.91
3.7,50769.6
9.8,69813.91
9.7,69103.69
1.8,45190.55
4.8,54862.45
3.9,52029.48
1.1,43356.99
5.9,57889.42
11.5,74004.02
12.8,78710.73
9.6,68925.81
7.5,62578.93
2.6,47800.45
14.8,84093.19
4.1,52466.38
7.4,61852.69
9.8,69181.56
9.3,67875.55
8.7,65943.26
9.4,68021.86
11.1,73092.83
7.2,61174.46
12.7,77759.7
5.4,56676.9
12.9,78819.05
12.5,77504.0
10.3,71034.94
4.1,52642.1
2.7,48357.09
4.1,52386.63
13.3,79706.99
7.8,63777.65
9.1,67209.15
10.6,71663.3
3.1,49188.6
4.7,54036.86
2.8,48400.38
5.2,55799.98
1.0,42963.49
6.7,60248.08
5.6,56918.6
6.7,60279.32
4.4,53241.99
7.5,62291.72
10.0,70025.95
1.7,45206.8
11.1,73153.56
10.0,70107.23
3.0,48986.04
14.1,82545.05
11.1,72965.39
1.5,44260.63
10.0,70343.39
7.2,61525.17
14.0,81534.47
11.4,74550.14
3.3,49617.79
13.4,80576.11
10.9,72769.66
10.6,71493.91
3.1,49070.18
10.9,72793.9
10.0,70199.04
8.9,66213.6
14.4,83538.43
4.4,53220.68
2.3,47261.49
7.6,62501.76
4.3,52539.29
8.8,66213.83
13.1,79051.59
11.5,74957.59
3.2,49548.24
2.4,47644.98
3.3,50369.25
6.5,59762.92
13.0,78501.19
10.2,70856.27
4.7,54271.57
5.7,57512.04
13.3,79592.67
12.5,77796.09
12.6,77509.18
1.6,45228.09
8.6,65774.28
12.0,75543.17
7.4,62591.11
5.6,56594.57
8.6,65626.85
12.8,78106.95
9.2,67444.92
13.9,81680.09
1.8,45048.77
5.8,57731.86
13.2,79222.52
8.3,65105.5
6.2,58826.58
3.7,51407.05
1.4,44485.05
4.0,51944.66
3.7,50743.61
2.1,46700.36
3.5,50496.01
14.3,83159.04
14.4,83084.83
14.2,82733.8
1.9,46060.5
1.5,44435.91
13.9,81553.82
3.0,49298.49
14.0,81930.63
3.5,50140.26
9.4,68091.63
12.0,75912.25
6.9,60791.74
8.2,64960.99
7.4,62538.76
3.3,50068.21
3.2,49215.46
13.1,78986.35
6.7,60409.99
13.5,80542.84
5.7,57449.77
9.4,68195.26
11.5,74825.62
3.3,49889.12
2.1,46157.27
8.3,65093.11
13.0,78832.03
6.7,59732.31
13.1,79447.99
7.7,62885.63
10.0,70498.42
9.1,66851.91
10.4,71576.03
9.4,67755.33
4.9,54732.92
3.6,50500.8
3.1,49558.56
3.1,49194.2
12.1,75942.92
7.0,61260.99
10.7,72559.15
1.0,43319.56
7.7,62622.21
6.1,58773.76
3.1,49783.8
11.9,75888.84
2.6,47327.8
1.0,43149.32
11.5,74853.75
12.5,77353.07
6.6,60219.91
8.7,66266.27
8.5,65458.87
6.6,60061.89
3.1,48990.81
4.9,54857.12
9.2,67957.49
6.3,59205.15
13.4,80051.01
14.2,82981.7
11.1,73290.52
2.8,48197.43
5.0,55103.6
10.3,70833.22
7.1,61515.65
3.8,50916.31
4.3,52824.66
6.4,59284.46
5.0,54867.05
12.9,78771.14
5.7,57373.22
3.2,49875.95
1.2,43701.73
4.3,53103.07
2.3,47168.76
13.9,81226.74
1.4,44167.18
4.2,52638.51
8.3,65235.18
4.5,53071.23
14.6,84246.38
1.9,45841.53
2.1,45986.05
10.5,71005.29
7.5,62916.93
8.7,65999.45
2.0,46053.84
13.7,80989.08
7.5,62868.59
8.4,64845.14
5.4,56565.54
11.6,74930.44
2.4,47697.78
14.9,84301.1
11.4,74390.55
6.1,58467.79
4.9,54720.17
4.3,52940.06
12.4,77315.46
6.5,59195.07
2.5,47270.26
8.9,66277.94
13.3,79848.4
6.9,60440.19
11.5,74663.16
1.5,44797.68
5.5,56403.48
10.7,72122.03
4.0,52341.91
4.4,53359.19
5.7,56683.58
6.9,61107.3
3.5,50471.21
6.2,58136.62
5.0,55210.41
3.2,49340.42
3.3,49656.86
1.3,44027.56
4.3,52555.58
2.5,47518.94
9.5,68757.77
14.8,84189.3
10.0,69916.63
2.0,45801.86
10.5,71104.14
13.4,80403.39
14.9,84914.11
11.3,73707.24
7.5,62998.18
2.1,46394.26
7.4,62141.25
14.2,82632.82
7.7,63047.02
4.1,52226.85
6.8,60499.98
7.3,61436.68
9.8,69103.06
14.4,83362.29
2.8,48220.3
8.0,64172.99
12.1,76355.84
3.3,49773.95
9.8,69775.02
9.5,68702.25
7.9,63998.44
11.1,73773.94
14.8,84531.96
2.9,49197.59
3.6,50945.11
4.3,53356.84
7.4,61778.87
4.7,53977.01
12.3,76904.97
13.9,81291.3
2.8,48013.86
3.4,50530.61
7.3,62360.41
4.5,53542.42
1.4,43743.23
11.0,72847.61
12.5,77958.89
14.7,83963.95
5.1,55684.48
14.9,84836.59
10.0,69732.82
8.8,66170.64
6.2,58109.79
13.5,80112.58
9.6,68936.63
14.9,84572.89
1.9,45499.82
7.9,63278.19
13.4,80648.05
12.5,77340.71
6.1,58322.94
1.2,43855.27
14.1,82320.67
12.7,77800.73
9.3,67700.41
14.6,83600.25
11.3,73681.6
6.9,60750.27
3.5,50832.82
4.6,54160.94
11.4,73949.87
13.1,78861.94
9.5,68889.02
2.7,47671.68
14.3,82637.78
14.7,83944.9
2.0,46380.82
10.3,71103.49
14.8,84123.83
1.6,44981.72
6.2,58466.94
13.6,80848.92
7.6,62599.46
13.2,79705.71
11.9,75570.47
1.4,44527.61
4.4,53461.75
3.1,49357.09
14.4,82751.1
8.8,66265.03
6.6,59999.33
7.9,63614.28
11.2,73295.46
9.9,69781.29
12.2,76827.15
7.1,60878.67
12.6,78119.78
7.7,62670.98
1.6,44960.09
7.2,61127.29
10.7,72284.83
11.5,74939.23
14.2,82504.63
11.4,74172.01
5.1,55346.55
9.6,68355.62
6.3,58946.12
14.8,84776.01
